Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL
nintendo-3ds,Adventures of Tintin: The Game,12/6/2011,Everyone 10+,Ubisoft,Unkown,Action & Adventure,008888166641,32374,"Players will experience non-stop action and adventure as they investigate the mystery of a lifetime that may lead them to one of the greatest sunken treasures. But the quest won't be easy and players will need to join forces with the quick-witted dog Snowy and the grumpy Captain Haddock to beat greedy art collectors, kooky arms dealers, and other crooks to reveal the truth behind the Secret of the Unicorn ship.",https://www.pricecharting.com/game/nintendo-3ds/adventures-of-tintin-the-game
nintendo-3ds,Alien Chaos,9/25/2012,Everyone 10+,GMG Play,Ludosity,Action & Adventure,8.57398E+11,40258,"A lowly janitor must defend the planet from evil animal robots in this side-scrolling shooter from Swedish developer Ludosity Interactive. An enhanced follow-up to the developer's indie game for Xbox Live Arcade, Mama & Son: Clean House, the game has you guiding a bandana-clad hero while using his machine gun to blast an assortment of comical enemies, ranging from mechanical birds to armadillos. Your objective is to rescue your beloved mama, but you'll also have to clean up the mess you make while saving the world. Use the game's StreetPass feature to challenge friends.",https://www.pricecharting.com/game/nintendo-3ds/alien-chaos
nintendo-3ds,Alliance Alive,3/27/2018,Everyone 10+,Atlus,Unkown,RPG,7.30865E+11,45706,"The Alliance Alive[a] is a Japanese role-playing video game for the Nintendo 3DS handheld video game console developed by Cattle Call, with assistance from Grezzo and FuRyu. The game was published in Japan by FuRyu in 2017, and was published worldwide by Atlus USA in 2018. The story follows a group of characters as they mount a rebellion against a race of Daemons that have ruled over humans since blotting out the sun a millennium before. Gameplay follows many traditions of the Japanese role-playing genre, including turn-based battles and navigation using a world map.",https://www.pricecharting.com/game/nintendo-3ds/alliance-alive
nintendo-3ds,Amazing Spiderman,6/26/2012,Teen,Activision,Unkown,Action & Adventure,047875843530,32877,"Go beyond the movie to experience what it's like to BE Spider-Man like never before. Set shortly after the events of Columbia Pictures' new film, The Amazing Spider-Man throws New York City's brand new hero back into free-roaming, web-slinging action, as he protects the Big Apple from a deluge of unimaginable threats. Experience the new Web Rush mechanic as Spidey twists his way through the NYC skyline with unprecedented speed and grace. The game's original story also explores beautiful indoor environments, as you'll encounter everything from skirmishes with everyday street thugs to pulse-pounding confrontations with Spider-Man's most lethal foes.",https://www.pricecharting.com/game/nintendo-3ds/amazing-spiderman
nintendo-3ds,Amazing Spiderman 2,4/29/2014,Rating Pending,Activision,Unkown,Action & Adventure,047875849440,34839,Evil never sleeps. Embrace your power and protect your playground.,https://www.pricecharting.com/game/nintendo-3ds/amazing-spiderman-2
nintendo-3ds,American Mensa Academy,11/13/2012,Everyone,Maximum Games,Unkown,Puzzle,8.1429E+11,33424,"American Mensa Academy is a brain training game that will give player's minds the ultimate cerebral workout. Created in direct collaboration with Mensa, American Mensa Academy is packed with 100+ replayable levels of fun and stimulating mini-games and challenges for everyone, plus for those really looking to test their grey matter, there is a rigorous test designed to calculate your Mensa score, directly inspired by questions faced by those attempting to join the renowned global high IQ society.",https://www.pricecharting.com/game/nintendo-3ds/american-mensa-academy
nintendo-3ds,Andro Dunos 2,4/25/2022,Everyone,Pixelheart/VGNYsoft,Picorinne soft,Shoot'em Up,7.89994E+11,3395539,The sequel to the famous shootíem up from Visco studio is coming to PixelHeart. Itís time to bring out your good old spaceship fighter in ANDRO DUNOS 2.,https://www.pricecharting.com/game/nintendo-3ds/andro-dunos-2
nintendo-3ds,Angry Birds Star Wars,10/29/2013,Everyone,Activision,Exient,Action & Adventure,047875767904,34466,"Join an epic adventure with the Angry Birds in the legendary Star Wars universe, re-mastered for gaming systems! Use the Force, wield your Lightsaber, and blast away Pigtroopers on an intergalactic journey from the deserts of Tatooine to the depths of the Pig Star! Can you become a Jedi Master and restore freedom to the galaxy?",https://www.pricecharting.com/game/nintendo-3ds/angry-birds-star-wars
nintendo-3ds,Angry Birds Trilogy,9/25/2012,Everyone,Activision,"Rovio, Exient",Action & Adventure,047875767294,33110,"Rovio's monstrously popular game about foul-tempered fowl migrates from the mobile platform to consoles for the first time with Angry Birds Trilogy. As always, players load a variety of uniquely skilled birds into a slingshot and fire them at green, egg-stealing pigs in an attempt to knock the thieving swine off their pedestals, or crush them beneath falling debris.",https://www.pricecharting.com/game/nintendo-3ds/angry-birds-trilogy
nintendo-3ds,Animal Crossing Happy Home Designer,9/25/2015,Everyone,Nintendo,Nintendo EAD,Other,045496743284,36069,"Show off your style by designing homes for all of your favorite Animal Crossing villagers! Use your creativity to design the perfect houses - inside and out - for both old and new friends. With the new amiibo cards, you can call your favorite villagers into the game.",https://www.pricecharting.com/game/nintendo-3ds/animal-crossing-happy-home-designer
nintendo-3ds,Animal Crossing: New Leaf,6/9/2013,Everyone,Nintendo,Nintendo EAD,Simulation,045496742393,34064,"Animal Crossing: New Leaf is a social simulation game. You take on the role as the new mayor in a small village populated by animals. Game play consists of improving the village with new buildings and decorations, collecting furniture and items for your own house as well as donating fossils, fish, insects and art to the local museum.",https://www.pricecharting.com/game/nintendo-3ds/animal-crossing-new-leaf
nintendo-3ds,Are You Smarter Than A 5th Grader,9/8/2015,Everyone,Madcow,Unkown,Other,8.34656E+11,46405," Join Jeff Foxworthy and the 5th grade students for an ALL NEW version of ìAre You Smarter Than A 5th Grader?î as you compete for a private elementary school on stage and answer an all new set of over 3,000 questions to raise money for renovations and upgrades! The game's core gameplay is complimented with a compelling meta-game that involves upgrading the 5th graders' school and unlocking over 30 new Classmates! ",https://www.pricecharting.com/game/nintendo-3ds/are-you-smarter-than-a-5th-grader
nintendo-3ds,Art Academy: Lessons for Everyone,10/1/2012,Everyone,Nintendo,Unkown,Other,045496742119,33152,"New art academy! is an interactive application that teaches real world art techniques anyone can enjoy-from beginners to experts of all ages. Discover more than 30 lessons, all using realistic stylus and touch screen-based tools for drawing and painting. Enjoy a robust Free Paint mode that lets you create to your heart's content using included subjects, or your own images taken with the Nintendo 3DS Cameraówhenever and wherever the inspiration strikes.",https://www.pricecharting.com/game/nintendo-3ds/art-academy-lessons-for-everyone
nintendo-3ds,Asphalt: 3D,3/22/2011,Everyone 10+,Ubisoft,Unkown,Racing,008888166696,31094,"Asphalt 3D brings all the excitement and speed of the Asphalt franchise to stereoscopic 3D, featuring more than 40 licensed vehicles, 17 exotic track locations and complete StreetPass functionality.",https://www.pricecharting.com/game/nintendo-3ds/asphalt-3d
nintendo-3ds,Atooi Collection,8/7/2020,Everyone,Limited Run Games,Atooi,Compilation,8.19976E+11,117569,"Includes the following titles: Mutant Mudds, Bomb Monkey, Xeodrifter, Mutant Mudds Super Challenge, and Chicken Wiggle.",https://www.pricecharting.com/game/nintendo-3ds/atooi-collection
nintendo-3ds,Azure Striker Gunvolt Striker Pack,10/4/2016,Teen,U&I Entertainment,Inti Creates,Platformer,8.12303E+11,36971,"Azure Striker Gunvolt Striker Pack brings the electrifying 2D side-scrolling action games  Azure Striker Gunvolt  and  Azure Striker Gunvolt 2 , which previously made their home on the Nintendo 3DS, onto the Nintendo Switch in one single package.",https://www.pricecharting.com/game/nintendo-3ds/azure-striker-gunvolt-striker-pack
nintendo-3ds,Barbie and Her Sisters: Puppy Rescue,11/3/2015,Rating Pending,Little Orbit,Unkown,Action & Adventure,8.15403E+11,36217," Barbie: the world's only brand that allows girls to imagine themselves as a mermaid to a movie star, a fairy to a fashionista and a princess to a president. You can find lost puppies around Barbie's hometown and solve clues to rescue dogs! ",https://www.pricecharting.com/game/nintendo-3ds/barbie-and-her-sisters-puppy-rescue
nintendo-3ds,Barbie: Dreamhouse Party,11/12/2013,Everyone,Majesco,Unkown,Action & Adventure,8.15403E+11,34590," Join Barbie and her friends for an adventure that will take fans behind pink doors into the fantastic world of the Dreamhouse. Based on the popular Barbie Life in the Dreamhouse web series, dolls everywhere will get a chance to explore the Dreamhouse and play fabulous mini games. ",https://www.pricecharting.com/game/nintendo-3ds/barbie-dreamhouse-party
nintendo-3ds,Barbie: Groom and Glam Pups,8/15/2013,Everyone,Little Orbit,Mattel,Action & Adventure,8.15403E+11,58166," Barbie Groom and Glam Pups is an all-new Barbie video game, set in a fashion-oriented environment, that lets players choose a pup from one of six adorable breeds, then groom it, train it, dress it up and show it using the game's built-in economy. Throughout the game, Barbie herself serves as a mentor for players, providing instruction and tips. Players will groom their pet with realistic techniques including bathing and brushing before teaching the pup fun tricks like jump, kiss and spin. Players can also customize the look of their dog with fabulous clothing, collars and costumes. ",https://www.pricecharting.com/game/nintendo-3ds/barbie-groom-and-glam-pups
nintendo-3ds,Batman: Arkham Origins Blackgate,10/25/2013,Teen,Warner Bros,Armature Studio,Action & Adventure,8.83929E+11,34462,"Taking place before the rise of Gotham City's most dangerous criminals, villains and assassins, players will meet many important characters for the first time. The game showcases a young, raw, unrefined Batman as he faces a defining moment in his early career as a crime fighter that sets his path to becoming the Dark Knight. As the story unfolds, witness identities being formed and key relationships being forged.",https://www.pricecharting.com/game/nintendo-3ds/batman-arkham-origins-blackgate
nintendo-3ds,Battleship,5/15/2012,Everyone 10+,Activision,Unkown,Action & Adventure,047875769205,32739,"Combining naval strategy simulation with first-person shooter gameplay, players fend off the enemy beachside while ordering attacks against their marine counterparts. Seamlessly switching between battlefield and overview Battle Command map, the Hasbro game is brought to life as carriers, frigates, cruisers, destroyers, submarines and the legendary USS Missouri Battleship pummel the enemy in a race to strategic points that turn the tide of battle. The Battleship videogame is a next-gen marvel perfectly suited to turn nostalgic game junkies into battle-hardened admirals.",https://www.pricecharting.com/game/nintendo-3ds/battleship
nintendo-3ds,Ben 10: Galactic Racing,10/25/2011,Everyone,D3 Publisher,Unkown,Racing,8.79278E+11,31840,"BEN 10 Galactic Racing presents the ultimate racing experience! While Ben makes use of his Ultimatrix to transform into his alien forms mid-race, every other character utilizes their unique special abilities, based on powers straight out of the television series, to affect the outcome of each race. All characters can pick up special Omni-Node Power-Ups with varying alien-based abilities, including an Ultimate move that unleashes a super-charged, race-changing boost of speed and power that is themed to that character's abilities. Players will race with or against friends in any of the various game modes. They can also win trophies in each of the Galactic Grand Prix circuits, or they can race their favorite tracks in an attempt to set record-breaking times in Time Trials mode.",https://www.pricecharting.com/game/nintendo-3ds/ben-10-galactic-racing
nintendo-3ds,Ben 10: Omniverse,11/13/2012,Everyone 10+,D3 Publisher,Unkown,Action & Adventure,8.79278E+11,33313,"Ben 10: Omniverse is the only video game based on the highly-anticipated, Cartoon Network TV series, Ben 10: Omniverse. The brand-new show spans two time periods between Young and Teen Ben Tennyson, and introduces a hero sidekick, Rook.",https://www.pricecharting.com/game/nintendo-3ds/ben-10-omniverse
nintendo-3ds,Ben 10: Omniverse 2,11/5/2013,Everyone 10+,Unkown,Unkown,Action & Adventure,8.79278E+11,34505,"Ben 10 Omniverse 2 has everything fans love about the hit series: Aliens, Action, and an all-new Adventure! The fastest Ben 10 game ever puts Ben in a race against the clock to make every alien transformation count in his battle against the all-new Incursean invaders. Set off on an all-new adventure with Ben as he infiltrates Incursean battleships to save the resistance fighters. Face off against new enemies featuring authentic voices in an all-new story written by the writers of the actual Ben 10 Omniverse TV series. All-new free-running chase and brawl sequences and fast paced alien switching action make this the most intense Ben 10 game yet!",https://www.pricecharting.com/game/nintendo-3ds/ben-10-omniverse-2
nintendo-3ds,Beyblade: Evolution,10/22/2013,Everyone,Unkown,Unkown,Action & Adventure,8.87195E+11,34482,"Developed to take advantage of the unique capabilities of the Nintendo 3DS, BEYBLADE: Evolution lets players launch their in-game BEYBLADE, using the gyro and motion sensors and manipulating the viewing angle with the Augmented Reality camera for precise control and adjustment.",https://www.pricecharting.com/game/nintendo-3ds/beyblade-evolution
nintendo-3ds,Beyblade: Evolution Collector's Edition,10/29/2013,Everyone,Rising Star Games,Unkown,Action & Adventure,8.87195E+11,34483,"Developed to take advantage of the unique capabilities of the Nintendo 3DS, BEYBLADE: Evolution lets players launch their in-game BEYBLADE, using the gyro and motion sensors and manipulating the viewing angle with the Augmented Reality camera for precise control and adjustment. Players engage in real-time multiplayer battles or follow the Story Mode campaign unlocking new parts and information to fine-tune their tops in the Bey Factory. Expected to spin into retail this fall, the game will be available in two versions: a standalone Nintendo 3DS edition, and in collaboration with Hasbro, a collector's edition, which includes an exclusive, six-piece BEYBLADE Wing Pegasus 90WF toy previously unavailable outside of Japan.",https://www.pricecharting.com/game/nintendo-3ds/beyblade-evolution-collector%27s-edition
nintendo-3ds,Big Hero 6: Battle in the Bay,10/28/2014,Rating Pending,Game Mill,Unkown,Action & Adventure,8.34656E+11,35609,"Following on the heels of their super hero debut, the Big Hero 6 team has targeted a dangerous gangster named Yama and his legion of out of control fighting robots! Take control of the stars of the film in this action packed combat platformer! Send robot's flying across the screen as Hiro with his electro-mag gauntlets! Zoom through levels at top speed as Go ! Slice and dice as Wasabi with his plasma blades! Smash and burn as Fred in his Kaiju monster super suit!",https://www.pricecharting.com/game/nintendo-3ds/big-hero-6-battle-in-the-bay
nintendo-3ds,Bit.Trip Saga,9/13/2011,Everyone,Aksys,Rising Star Games,Action & Adventure,8.9361E+11,31710,"All six BIT.TRIP games are transformed into 3D, morphing into a single entity called /BIT.TRIP SAGA/. Experience the crushing difficulty of the rhythmic galaxies and ride along the long journey with CommanderVideo as he completes his mission and returns...home.",https://www.pricecharting.com/game/nintendo-3ds/bittrip-saga
nintendo-3ds,BlazBlue: Continuum Shift II,5/31/2011,Teen,Aksys,Unkown,RPG,8.9361E+11,31447,"BlazBlue: Continuum Shift II contains the complete set of single player features from the console version, such as Arcade, Story Attack, Training, and Story mode, and also has an ad-hoc Network mode for multiplayer play. This impressive list of features is topped off with new content created solely for the handheld version, including extra story material and brand new modes such as Legion 1.5 and Abyss Mode.",https://www.pricecharting.com/game/nintendo-3ds/blazblue-continuum-shift-ii
nintendo-3ds,Boulder Dash-XL 3D,9/25/2012,Everyone,GMG Play,Ludosity,Action & Adventure,8.57398E+11,35828,"In this the sequel to the 1984 classic action-puzzler, players set forth as Rockford or Crystal and mine their way through a variety of hazardous, yet stunning, three dimensional caves while avoiding crushing boulders and an eerie menagerie of killer creatures.",https://www.pricecharting.com/game/nintendo-3ds/boulder-dash-xl-3d
nintendo-3ds,Brain Age: Concentration Training,2/10/2013,Everyone,Nintendo,Nintendo SPD,Other,045496742232,33841,"Brain Age is back with all-new devilishly difficult brain-training exercises designed by world-famous brain researcher Dr. Ryuta Kawashima. The modern mind has numerous devices to stay connected (e.g. laptops, smart phones, tablets), and these distractions have led to an information overload making it difficult to stay focused on specific tasks. Brain Age: Concentration Training offers newly designed training exercises to combat this information addiction. By spending at least five minutes a day, these exercises will challenge players with activities to help improve their concentration skills and the ability to access their short term memory. The new Devilish Training exercises dynamically increase or decrease in difficulty based on your real-time results to help consistently train players at the limit of their abilities. Beyond the Devilish Training, there are additional new and classic puzzles for every purpose, whether to challenge one's concentration or math skills or provide relaxation activities to give the brain a break.",https://www.pricecharting.com/game/nintendo-3ds/brain-age-concentration-training
nintendo-3ds,Bratz Fashion Boutique,10/30/2012,Everyone,Activision,Unkown,Simulation,047875767164,33234,"Stylesville is in fear of losing their local mall and they need the Bratz help to stop this fashion faux pas! In the all-new Bratz: Fashion Boutique video game, players will become one of the Bratz divas on a mission to run and decorate chic boutiques to help start the latest fashion trends. Girls with a passion for fashion will create fabulous outfits in designer mini-games and sell these must-have creations to new customers to earn money and stardom. Once the perfect outfit has been created, hit the runway and organize stunning fashion shows to model these stylish collections. With more than 100 fashion clothes and accessory combinations, girls will design and create their way to becoming the ultimate fashionista!",https://www.pricecharting.com/game/nintendo-3ds/bratz-fashion-boutique
nintendo-3ds,Bravely Default,2/7/2014,Teen,Nintendo,Square Enix,RPG,045496742652,34665,"Square Enixís highly-acclaimed fantasy RPG brings deep, strategic combat to the Nintendo 3DS system in an ambitious game that bolsters its turn-based combat with a compelling new risk/reward system RPG fans will obsess over. Explore Luxendarc as Tiz and other memorable characters on a visually stunning quest to restore balance to the world.",https://www.pricecharting.com/game/nintendo-3ds/bravely-default
nintendo-3ds,Bravely Second: End Layer,4/15/2016,Teen,Nintendo,Square Enix,RPG,045496743673,36531,"It's your job to save the land of Luxendarc in Bravely Secondô: End Layer, only on Nintendo 3DS family systems. In this deep RPG, continue the adventure that began in Bravely Default and explore an enormous fantasy world, filled with exciting new locations, and face enemies in action-packed turn-based battles.",https://www.pricecharting.com/game/nintendo-3ds/bravely-second-end-layer
nintendo-3ds,Brunswick Pro Bowling,9/27/2011,Everyone,SVG Distribution,Unkown,Sports,6.50009E+11,31737,"Brunswick Pro Bowling is the only game to feature a realistic and authentic bowling experience while showcasing jaw-dropping ball and pin physics. Strap on the wrist guard and roll on accurate oil patterns, earn tons of trophies, and unlock hidden items on your way to winning the world championship. Customize your bowler with genuine Brunswick equipment from bowling balls, shoes, and clothing. Whether you're a casual player or a bowling fanatic, Brunswick Pro Bowling is fun for all ages and provides hours of entertainment for the whole family!",https://www.pricecharting.com/game/nintendo-3ds/brunswick-pro-bowling
nintendo-3ds,Bust-a-Move Universe,3/27/2011,Everyone,Square Enix,Unkown,Puzzle,6.62249E+11,31264,"Puzzle Bobble Universe is an arcade-style puzzle game in the Bust-A-Move series, in which the player aims and fires bubbles at an onslaught of slowly falling bubbles to clear a group of three or more bubbles the same colour as the one fired and prevent the bubbles from falling to the bottom of the screen.",https://www.pricecharting.com/game/nintendo-3ds/bust-a-move-universe
nintendo-3ds,Captain America: Super Soldier,10/25/2011,Teen,SEGA Entertainment,Unkown,Action & Adventure,010086611021,32217,"Captain America: Super Soldier combines a highly athletic combat system with fluid platforming and a highly tuned suite of shield attacks, as Cap explores a massive castle turned military installation. His shield can be employed in numerous ways: taking out multiple enemies at once, deflecting incoming fire back at enemies, solving puzzles, and scaling walls. Players will be able to launch shield-first into the fray with the superior force of the world's first Super-Soldier at their fingertips and they'll need every bit of that strength to overcome a castle that's both an acrobatic playground for the Captain's physical prowess and a house of mystery with enemies and danger at every turn.",https://www.pricecharting.com/game/nintendo-3ds/captain-america-super-soldier
nintendo-3ds,Captain Toad: Treasure Tracker,7/13/2018,Everyone,Nintendo,Nintendo EAD Tokyo ; 1-UP Studio,Puzzle,045496745103,47060,"Our stubby hero must dodge dangers and track treasures across many trap-filled courses. Survive smoldering volcanoes, hazardous steam engines, haunted houses, and even new courses based on the Super Mario Odyssey game! Watch them come to life in stereoscopic 3D using the touch-controlled game camera.",https://www.pricecharting.com/game/nintendo-3ds/captain-toad-treasure-tracker
nintendo-3ds,Carnival Games Wild West 3D,11/21/2011,Everyone 10+,2K Games,Unkown,Party,7.10425E+11,32261,"Howdy partner! Itís time to switch on your swagger and step right up to Carnival Games Wild West 3D! Youíre in for a rootiní tootiní good time as 25 Wild West games and attractions, built from the ground up for the Nintendo 3DS, come to life in eye poppiní 3D and take full advantage of the motion sensor and gyro sensor system capabilities.",https://www.pricecharting.com/game/nintendo-3ds/carnival-games-wild-west-3d
nintendo-3ds,Cars 2,11/1/2011,Everyone,Disney,Unkown,Action & Adventure,7.12725E+11,32150,"Inspired by the upcoming Disney Pixar animated film, Cars 2: The Video Game lets players jump into the Cars 2 universe with some of their favorite Cars personalities in exotic locations around the globe. Continuing the storyline from the upcoming film, players can choose to play as Mater and Lightning McQueen, as well as some brand new characters, as they train in the international training center - CHROME (Command Headquarters for Recon Operations and Motorized Espionage) to become world-class spies. Theyíll take on dangerous missions, compete to become the fastest racecar in the world, or use their spy skills in exciting, action-packed combat racing and battle arenas. Players can race against friends and family in either single or multiplayer modes with up to four players to unlock challenging new tracks, characters, events and thrilling spy missions.",https://www.pricecharting.com/game/nintendo-3ds/cars-2
nintendo-3ds,Cartoon Network Battle Crashers,11/8/2016,Everyone 10+,Game Mill,Unkown,Action & Adventure,8.34656E+11,37104,"When Uncle Grandpa accidentally drives the UG-RV through multiple dimensions, he picks up some surprise passengers in the form of Gumball, Steven Universe, Finn, Mordecai and Clarence! Now they'll have to band together to defeat the evil shard creatures and set things right. Use each character's unique attacks and special moves to conquer the elements, fight your way through all the levels and beat some brutal boss battles. Replay maps with special modifiers to switch up the fun, and unlock bonus rooms along the way. Take on the single-player challenge in this crazy interdimensional adventure.",https://www.pricecharting.com/game/nintendo-3ds/cartoon-network-battle-crashers
nintendo-3ds,Cartoon Network: Punch Time Explosion,6/2/2011,Everyone 10+,SVG Distribution,Unkown,Action & Adventure,6.50009E+11,31750,"This Cartoon Network Fighter is a crossover fighting game featuring the stars of Ben 10, Dexter's Laboratory, PowerPuff Girls, and more.",https://www.pricecharting.com/game/nintendo-3ds/cartoon-network-punch-time-explosion
nintendo-3ds,Castlevania: Lords of Shadow Mirror of Fate,3/5/2013,Mature,Konami,Unkown,Action & Adventure,083717242123,33890,"Initially set 25 years after the events of Castlevania: Lords of Shadow, Mirror of Fate will reveal the story of Gabriel's descendants, as they battle their own destiny in each era only to discover their true, shocking fate.",https://www.pricecharting.com/game/nintendo-3ds/castlevania-lords-of-shadow-mirror-of-fate
nintendo-3ds,Cave Story 3D,11/8/2011,Everyone 10+,NIS America,Nicalis,FPS,8.13633E+11,32094,"Having received tremendous acclaim in its previous releases on PC and WiiWare, Cave Story, an indie side scrolling 2D action game, now makes its way into an all new dimension with Cave Story 3D for Nintendo 3DS. At once both a throwback to classic 2D action platformers and also the potential future of the genre, Cave Story 3D blends tight controls, superb level design, and excellent story and presentation to deliver a memorable, addicting retro experience!",https://www.pricecharting.com/game/nintendo-3ds/cave-story-3d
nintendo-3ds,Centipede: Infestation,11/1/2011,Everyone 10+,Atari,Unkown,Arcade,7.42725E+11,31887,"Centipede: Infestation is a post-apocalyptic action experience that features run-n-gun shooting style gameplay with tower defense-style objects, paying homage to the original Centipede while bringing the brand into the 21st century. Players assume the role of an orphaned teenager hero named Max as he trudges through the wasteland, fighting off giant bugs. As Max travels he encounters a young teen named Maisy who possesses a collection of seeds that hold the secret to bringing plant life back to the wasteland. Max and Maisy join forces to grow these gardens and protect the last natural resources on earth.",https://www.pricecharting.com/game/nintendo-3ds/centipede-infestation
