Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL
gameboy,Alien vs Predator,11/1/1993,Unkown,Activision,ASK,Action & Adventure,047875730021,13266,"You are the Predator! You're the last of a clan that's been decimated by an overwhelming number of savage aliens. Their numbers and ferocity can only mean one thing - they're defending an alien queen! Defend your honor! Defend your clan's honor! Hunt the queen and take revenge. Use your awesome Predator weaponry: laser cannons, wristblades, cutting disk, bombs and cloaking device as you fight your way through hordes of vicious alien hordes, face-huggers and chest-bursters on 7 maze-like levels in your quest for the ultimate trophy: the alien queen!",https://www.pricecharting.com/game/gameboy/alien-vs-predator
gameboy,All-Star Baseball 99,5/27/1998,Everyone,Acclaim Entertainment,Realtime Associates Seattle Division,Baseball,021481511441,13267,"All-Star Baseball 99 is the first handheld entry in the All-Star Baseball series and differs from its N64 counterpart. The game features six different modes: exhibition games, a full season (either all 162 games of the 1998 season or various shortened runs), the '97 playoffs, the '97 All-Star game as well as the Home Run Derby, and a batting practice mode. In season and playoff mode, progress is saved via passwords.",https://www.pricecharting.com/game/gameboy/all-star-baseball-99
gameboy,Alleyway,7/31/1989,Everyone,Nintendo,Nintendo Research & Development & Intelligent Systems,Arcade,045496730017,2740,Interstellar ping-pong with a deadly energy ball! Your spaceship is at the gate of the Alleyway. Use your vessel to repel the energy ball. Atomize space grids with your return shots. Destroy the entire field and move on to even more challenging targets. You're in command in the Alleyway!,https://www.pricecharting.com/game/gameboy/alleyway
gameboy,Altered Space,9/1/1991,Teen,Sony Imagesoft,Acclaim Studios Manchester,Puzzle,090451204027,13268,"They never talked about being captured by aliens back in Astronaut School... So what's an astronaut supposed to do? Why, escape, of course, which is exactly what Humprey the astronaut sets out to do. He must make his way through the alien ship (over 250 rooms, all different, all dangerous) to reach an escape pod and return to Earth. Aliens, droids and tricky traps are waiting for him. He's counting on YOUR help!",https://www.pricecharting.com/game/gameboy/altered-space
gameboy,Amazing Penguin,12/1/1990,Everyone,Natsume,Natsume,Action & Adventure,7.19593E+11,13269,"The hunt is on in this exciting action-maze game! Join Pendrich, the Prince of the Penguins as he battles the enchanted armies of Borbon the Great. Attack with mighty kicks that blast the enemies across the screen. Clear the panels of each land to progress to the next level. It takes timing and strategy to win back the land from Borbon's invaders! *40 levels of non-stop action and amazement! *Password feature returns you to your last completed zone. *Unlimited “continues” for hours of enjoyment.",https://www.pricecharting.com/game/gameboy/amazing-penguin
gameboy,Amazing Spiderman,7/1/1990,Everyone,LJN Ltd.,Rare Ltd.,Beat'em Up,023582058009,13464,"So you think the life of a Marvel Super Hero is an easy one? Wrong! Take Spider-Man for example. While he’s out protecting decent folk, a group of evil mutants kidnap his wife and threaten to “neutralize” her if their demands aren’t met. Now Spidey’s got to get her back before something terrible happens. It won’t be easy though, because he’s got the likes of Hobgoblin, Mysterio, Dr. Octopus and some of Marvel’s other favorite “baddies” standing in his way. So, if you feel up to the challenge and you’re ready for some serious wall-crawling, make sure your web spinners are full and batteries refreshed before you tackle this Game Boy adventure. We’re sure you’ll be playing this one for a long, long time.",https://www.pricecharting.com/game/gameboy/amazing-spiderman
gameboy,Amazing Tater,2/1/1992,Unkown,Atlus,Atlus Co.,Puzzle,7.30865E+11,32749,"Meet Spud, the A-Mazing Tater. Spud must pass the King's Challenge to become a Knight. The Challenge will test his feet, his brain and his heart.. Can you help young Spud as he tries to meet the Challenge?",https://www.pricecharting.com/game/gameboy/amazing-tater
gameboy,Animaniacs,7/1/1995,Everyone,Konami,Factor 5,Platformer,083717140191,2743,"Yakko, Wakko and Dot are out of the water tower and running wild across the movie sets of Bungle in the Jungle, Remember the a la Mode and To Scream or not to Scream. Guide their hilarious hijinks to find power-ups and avoid crazy traps like catapults, runaway trains, and giant boulders. Use each character's special abilities and unique talents on your quest to collect the key movie props on each set! *Watch for your favorite Animaniacs characters – like Ralph the Security Guard, Mindy, Buttons, and Pinky and The Brain! *Yakko moves big obstacles and plays paddleball! Wakko is a smash with his mallet! Dot gets by with her irresistible charm!",https://www.pricecharting.com/game/gameboy/animaniacs
gameboy,Arcade Classic 2: Centipede and Millipede,8/1/1995,Everyone,Nintendo,The Code Monkeys,Arcade,045496730437,12094,"CENTIPEDE -  The Forest is Crawling with Critter Chaos! The forest is swarming with tormenting fleas, lethal scorpions and the dreaded Centipedes. Exterminate this insect battalion or they'll eat you for lunch! MILLIPEDE -  The Garden is Infested with Insect Insanity! A poisonous mushroom garden has been invaded by an army of creepy crawlers! Zap menacing Millipedes, jumping spiders, and nasty earwigs before they multiply into an insect epidemic! - Two classic insect-zapping games on one Game Boy cartridge! - The farther these bug-infested games advance, the faster the mania becomes! - Select a starting score and earn bonus lives in ten levels of challenge! - Programmed to take full advantage of Super Game Boy features!",https://www.pricecharting.com/game/gameboy/arcade-classic-2-centipede-and-millipede
gameboy,Arcade Classic 3: Galaga and Galaxian,9/1/1995,Everyone,Nintendo,Namco,Arcade,045496730451,2746,"GALAGA - The Galaga Military Front has Launched a Full Attack! Accompanied by an escort of evil Zakkos and Goei guards, the Boss Galagas attempt to lock you into their tractor beams. Beat the relentless aliens at their own cruel game by uncovering the secret of the Dual Fighter and unleashing your powered-up wrath on the swooping creatures. Test your aim and build up your ship reserves in the Challenging Stages, too! GALAXIAN - Pilot the Galakship and Conquer the Alien Forces! You are a lone Galaxian warrior chosen for a mission to repel the evil Aliens. Your only defense is your trusty Galakship. But it's only armed with a single laser cannon! Its going to be tough to turn back the horde of colorful zig-zagging Alien attackers. They'll be coming at you from all angles, but your aim is deadly and you're obviously ready to accept the challenge! - TWO legendary, record-breaking arcade hits on ONE Game Boy cartridge! - Each game is packed with ALL of the excitement of the original arcade games! - Classic arcade titles appeal to players of all ages! - Programmed to take full advantage of Super Game Boy features!",https://www.pricecharting.com/game/gameboy/arcade-classic-3-galaga-and-galaxian
gameboy,Arcade Classic 4: Defender and Joust,1/1/1995,Everyone,Nintendo,Williams,Arcade,045496730468,37588,DEFENDER - Space Shooting Action in a High-Speed Ship! Advance from planet to planet in a deadly attempt to eliminate the enemy threat! Utilize an outrageous arsenal of weapons and save the human race! JOUST - A Feather-Ruffling Romp on a Futuristic Bird! Get ready to climb on a futuristic flying ostrich for frenzied wing-flapping fun! Ram rival jousters in an all-out effort to knock them off their mounts! - Two classic get-them-before-they-get-you arcade games! - Double game pak for twice the challenge! - Programmed to take full advantage of Super Game Boy features! - Incredible entertainment for arcade fans of all ages!,https://www.pricecharting.com/game/gameboy/arcade-classic-4-defender-and-joust
gameboy,Arcade Classic: Asteroids and Missile Command,12/1/1995,Everyone,Nintendo,The Code Monkeys,Arcade,045496730420,2747,"ASTEROIDS - 
Navigate a Speeding Spacecraft through Tumbling Debris!
Blast a gleaming rocket through descending rocks and crashing rubble! Asteroids is the ultimate celestial obstacle course for unnerving space travel!

MISSILE COMMAND - 
Annihilate Menacing Warheads and Save Civilization!
Defend the famous cities from nuclear warheads raining down from the sky! Missile Command is the supreme test of pin-point precision, accurate aim and rapid response!

- Two classic arcade super-hits on one Game Boy cartridge!
- Programmed to take full advantage of Super Game Boy features!
- Incredible entertainment for space fans of all ages!",https://www.pricecharting.com/game/gameboy/arcade-classic-asteroids-and-missile-command
gameboy,Arcade Classic: Super Breakout and Battlezone,10/1/1996,Kids to Adults,Black Pearl,Solid Software,Arcade,7.85138E+11,18488,"SUPER BREAKOUT - 
In SUPER BREAKOUT, the addictive original game is enhanced with new levels of difficulty and faster action. Play classic, wall-smashing BreakOut, challenge the downward-scrolling intensity of Progressive, break the barriers with twice the intensity in Doubles, or try Cavity for multiple-ball mayhem!

BATTLEZONE - 
In BATTLEZONE, peer through the cockpit of your battletank into the world's first virtual landscape. Use visual and radar feedback to hunt and destroy fleets of enemy tanks, missiles and flying saucers. Plot your strategy carefully and keep moving - they're also hunting you!",https://www.pricecharting.com/game/gameboy/arcade-classic-super-breakout-and-battlezone
gameboy,Asteroids,1/1/1992,Unkown,"Atari, Inc.","Atari, Inc.",Arcade,015605021084,21154,"The Ultimate Arcade Mega-Hit! Trapped in a deadly asteroid belt, you must blast your way clear. Streak through outer space using your rocket thrusters and hyperwarp engines. Destroy enemy ships and shatter oncoming asteroids with your deadly missiles. *Includes all the great elements of the coin-op version and adds exciting new challenges. *3 skill levels ensure enjoyment from the novice player to the master gamer. *Game Link enables head-to-head action against fellow gamers for outer space supremacy, or as a team, with survival as the common goal.",https://www.pricecharting.com/game/gameboy/asteroids
gameboy,Atomic Punk,5/5/1991,Teen,Hudson Soft,Hudson Soft,Action & Adventure,039854000133,13273,"Rebel With A Cause. 3 Action-Packed Games in 1! Game 1 - As atomic Punk, rescue your friends from the invading Nukies. They're being held hostage in the nearby nuclear factories. Only Atomic Punk - the son of Bomberman - has the power and weapos to save them. Game 2 - Bomberman comes out of retirement t blast the Nukies out of Atomica. they're determined to drain the planet's energy unless he can stop 'em. unleash massive forces as the original Bomberman! Game 3 - Challenge your friends to an Atomic Punk showdown. Just hook up two Game Boys with a Game Link cable and watch the sparks fly! find out who is the most explosive kid in town! *Buy or sell items for gold or raw power! *Explosive action in the palm of your hand.",https://www.pricecharting.com/game/gameboy/atomic-punk
gameboy,Attack of the Killer Tomatoes,1/1/1992,Unkown,THQ,Equilibrium,Platformer,7.19575E+11,13416,"Can no one stop these Vicious Veggies? Tomato oppression threatens the world! Dr. Gangrene is out to conquer the planet with his army of Killer Tomatoes. Who is mankind's last hope? Wilbur Finletter, veteran of the Tomato Wars!
Join Wilbur on his mission to paste the tomatoes and thwart the Doctor's evil schemes. He is ready to smash the stem-heads. He takes on the likes of Tomacho, Zoltan, Ketchuk and the rest of the Gang of Six. Get ready for adventure as Wilbur sets out to kick some stem!
*All the action and humor from the hit TV series! * Hidden friends and items add intensity to the challenge! *Only you can stop the mad Dr. Gangrene from painting the world red!",https://www.pricecharting.com/game/gameboy/attack-of-the-killer-tomatoes
gameboy,Avenging Spirit,12/1/1992,Teen,Jaleco,Jaleco,Platformer,032264800096,2754,"YOU DIRTY RAT! You have been deep sixed by gangsters and turned into a ghost. To make matters worse, the mob has kidnapped your moll and for ransom, they want the secret of ghost energy. To rescue her and to get even with the mob, you must inhabit and one of 20 different creatures and search for your girlfriend on 6 dangerous levels. So, grab a body, any body, make a beeline to the big cheese, and rescue your doll face.",https://www.pricecharting.com/game/gameboy/avenging-spirit
gameboy,Balloon Kid,10/1/1990,Everyone,Nintendo,Pax Softnica,Action & Adventure,045496730093,10440,"Take to the skies with Balloon Kid. You'll have to think light as you float across the most unfriendly skies around. Nasty Flying creatures will test your piloting skills, but don't go too low because even nastier enemies await you on the ground. Get extra bonuses by gathering all the balloons you can for a series of challenging tests of skill. Take a big gulp of courage and give Alice a hand as she searches for her missing brother.",https://www.pricecharting.com/game/gameboy/balloon-kid
gameboy,Barbie Game Girl,10/1/1992,Everyone,Hi Tech Expressions,Imagineering,Platformer,087855000638,13283,"Take Off on a Magical Shopping Spree Adventure! BARBIE is the World's Most Glamorous Doll. And now you can join BARBIE on a magical quest full of fun, fantasy and excitement - a totally awesome shopping spree through the sensational, sky-high Dream Mall! Your adventure will take you through 7 of the coolest shops ever, searching for the fantastic fashions and accessories BARBIE needs for her dream date with KEN: The Atrium, Toy City, The Soda Shoppe, Mermaid World, Mermaid World, Too, Music Mania, The Fashion Boutique - Each Shop is more challenging than the last and you'll need to make it through them all to reach the top of the Mall, where a romantic evening in the Skyline Terrace Restaurant is waiting.",https://www.pricecharting.com/game/gameboy/barbie-game-girl
gameboy,Bart Simpson's Escape from Camp Deadly,11/1/1991,Everyone,Acclaim Entertainment,"Imagineering, Inc.",Platformer,021481501053,13284,"School's out and Bart's ready for some summer fun in the sun! Until he got the news - Homer and Marge were sending him and Lisa off to Summer Camp. Not just any camp, but the infamous Camp Deadly!!! How bad could it be? Well, with Ironfist Burns as head counselor and Nelson and his band of bullies as bunkmates, it's not exactly paradise. Bart and Lisa are determined to get out - but first they've got to survive outrageous food fights, killer bees and a life threatening game of capture the flag. Help Bart & Lisa escape, at least in time for SCHOOL!!!",https://www.pricecharting.com/game/gameboy/bart-simpson%27s-escape-from-camp-deadly
gameboy,Baseball,8/1/1989,Everyone,Nintendo,Nintendo R&D1,Baseball,045496730024,12538,"Strategy, skill and determination. It takes all three to win at Baseball! Choose a starting pitcher from your bullpen. (Mario is an old favorite.) Hurl fastballs past the batter. If he connects, your outfield backs up to snag a fly. A sturdy infield backs you up on grounders and pop-ups. Three outs later and your team is up. Take a strike to feel out the pitcher. Then drive a long one. It's a home run! Challenge the Game Boy or use the Video Link cable to take on a friend in realistic Baseball action!",https://www.pricecharting.com/game/gameboy/baseball
gameboy,Bases Loaded,7/1/1990,Everyone,Jaleco,Jaleco,Baseball,032264800010,13286,"Take the ballgame out with you!
If you liked the original Bases Loaded, you’re gonna love this one. The hits and homers, diving stops and double plays – everything that made Bases Loaded great at home is captured on your GAMEBOY screen, from two separate perspectives that actually move with the action! It’s the best sports action to ever hit a video screen, and bow it goes with you wherever you go!",https://www.pricecharting.com/game/gameboy/bases-loaded
gameboy,Batman Forever,8/1/1995,Unkown,Absolute Entertainment,Probe Entertainment,Beat'em Up,021481510192,8571,"The Real Game Begins. Batman and Robin blast into Gotham City! Armed with incredible attacks, fierce combat moves, and an arsenal of gadgets, the dynamic duo are ready to battle the diabolical minds of Two-Face and The Riddler! Without question it's Batman Forever! *Tons of secret moves and attacks *Real digitized characters *All-new gadgets *Amazing 3-D rendered graphics",https://www.pricecharting.com/game/gameboy/batman-forever
gameboy,Batman: Return of the Joker,5/1/1992,Everyone,Sunsoft,Sunsoft,Action & Adventure,020763110235,18680,"The Joker is back. And he's the only one smiling. The seedy underworld is crawling with criminals. Even worse - THE JOKER is back on top of 'em all! Law and order means nothing... Until now. Because BATMAN is here - and the action is hotter than ever! Extra-flexible dual scrolling. Pulse quickening music. And supersharp graphics! And this time, BATMAN hits fast and hard. Running, swinging and leaping to attack! And striking at the heart of THE JOKER. The CAPED CRUSADER has a totally new arsenal at his command: Batarang and Grappling Hooks. He can even climb walls. Or beat his enemies bare-handed with a powerful punch! BATMAN has got to use all of his power. Because this world is a very dark place, and you never know where THE JOKER is hiding!",https://www.pricecharting.com/game/gameboy/batman-return-of-the-joker
gameboy,Batman: The Animated Series,11/1/1993,Everyone,Konami,Konami,Action & Adventure,083717140153,2760,"FROM TV SCREEN TO GAME BOY SCREEN COMES HEROIC CRIME FIGHTING ADVENTURE.

Everyone's tuning in to Batman - The Animated Series. Now, for the first time, this hit TV series becomes an intense video game adventure. The Dark Knight and his partner Robin fight Gotham City's most infamous fiends in five original episodes of sizzling crime fighting action. Batman's strategic use of the grappling hook is crucial for surviving the onslaught of evil enemies. And Robin relies on his hang-from-the-ceiling skills to escape certain doom. Both of our heroes possess fists of amazing strength and must try to find weapon power-ups scattered throughout the mayhem.

*Episode 1 - The Joke's On You. That sinister villain planted a gift box containing a very unfunny surprise for the people of Gotham City. Crush The Joker's robot clowns and wipe that permanent smile off his face.

*Episode 2 - The Chill of a Lifetime. Mr. Freeze has put the entire city on ice and you're next. His helper, a homicidal hayseed known as the Scarecrow also awaits you.

*Episode 3 - The Green Menace. Poison Ivy's monster plant growth is turning Gotham City into a genuine concrete jungle. But before you yank her by the roots you'll have Catwoman and Red Claw to tangle with.

*Episode 4 - Bank Robbing is a Gas. The Riddler and The Penguin have been knocking over banks by knocking out the people with sleeping gas. An army of robot dolls and penguins will try to keep you from getting in the way.

*Episode 5 - The Joker's Last Laugh? The Joker's back for revenge in Gotham City's Port Authority Building. It's the ultimate challenge that could put the Dark Knight's lights out forever.",https://www.pricecharting.com/game/gameboy/batman-the-animated-series
gameboy,Batman the Video Game,6/1/1990,Everyone,Sunsoft,Sunsoft,Platformer,020763110129,13288,"He's totally new. Totally tough. And he'll stop at nothing to make sure justice prevails! From the dark streets of GOTHAM CITY to the deepest corners of the criminal underworld comes the CAPED CRUSADER as you've never seen him before. Incredibly strong. Armed to the teeth. And ready to put his life on the line for the sake of all, on a search-and-destroy mission to end the Joker's reign of terror. He leaps, he flies, he dodges enemy fire and delivers it right back... with a vengeance. This is no kid stuff. This is as real as video gaming gets. If you liked what you saw in the movie, you're gonna love what you see here. Because this time around, BATMAN is all business, and he won't let anything… stand in his way!",https://www.pricecharting.com/game/gameboy/batman-the-video-game
gameboy,Battle Arena Toshinden,11/1/1996,Unkown,Takara,Tamsoft,Fighting,045496730598,13289,"The Toshin Daibukai tournament has arrived. Ten of the toughest fighters in the world are taking part in the most grueling slugfest known to man. To win, each combatant must be completely focused. One slip and their fate is sealed. Who will be crowned champion? That is up to you. So get off you duff and get ready for the fight of your life with Battle Arena Toshinden! *10 awesome fighters! *2-Player simultaneous play! *Tons of super cool moves! *Fully compatible with Super Game Boy for enhanced colors and special border graphics!",https://www.pricecharting.com/game/gameboy/battle-arena-toshinden
gameboy,Battle Bull,1/1/1991,Unkown,SETA Corporation,Jorudan,Arcade,092826901012,20091,"Disaster has struck the deep space mining operation on Perseus VI. remote control mining robots in the Mondo Oro 8 mine have been infected with a  computer virus that has caused them to go BERSERK, attacking anything that enters the mine. The Company has enlisted your services to clean up this messy little problem.",https://www.pricecharting.com/game/gameboy/battle-bull
gameboy,Battle Unit Zeoth,7/1/1991,Unkown,Jaleco Entertainment,Jaleco Entertainment,Shoot'em Up,032264800041,21133,One last hope against the Heavy Metal Horde... Battle Unit Zeoth! *You've got everything you need! *A formidable foe! *A fired-up offense! *A dangerous mission! *A-MAZE-ing action!,https://www.pricecharting.com/game/gameboy/battle-unit-zeoth
gameboy,Battleship,12/1/1992,Unkown,Mindscape,USE,Strategy,050047111382,21153,"MAN YOUR BATTLE STATIONS! Cunning. Courage. Nerves of Steel. Do you have what it takes to command your own fleet of five ships? Can you survive thrilling, ruthless combat on the high seas? Stalk your enemy through unfriendly waters. Secretly plot your plan of attack. Then fire. It's a hit! But remain on red alert! For your adversary wants a victory as much as you do! Capsize a carrier. Demolish a destroyer. Sink all five ships in your opponent's fleet before your own vessels are found and sunk. Blast the torpedoes and full speed ahead! Features: *Strategically hide your own ships while you formulate a cunning plan of attack on your opponent. *Enjoy classic game strategy in this timeless Naval warfare favorite. *Declare war on your Game Boy opponent, or engage a friend in a 2-player battle. *Play again and again - every game is different from the last!",https://www.pricecharting.com/game/gameboy/battleship
gameboy,Battletoads,11/1/1991,Everyone,Tradewest,Rare,Action & Adventure,031719199150,2764,"While partying on Lost Vega, a deep-space leisure station, the three Battletoads - Zitz, Rash and Pimple - get pleasantly side-tracked by a Thallian Thorax Dancer. Unfortunately, the dancer soon reveals herself as the evil Dark Queen! The 'toads fight valiantly against overwhelming odds, but are eventually overpowered. Rash and Pimple are taken prisoner, but luckily, Zitz makes it to the Toadster and burns space back to the Vulture and the Battletoads' mentor, Professor T. Bird. So, Zitz, the Dark Queen's 'toadnapped your best buddies - what're you gonna do about it? you're gonna get real MAD, that's what - then you're gonna get EVEN! One you get to Armagedda, the Dark Queen's planet, you've got a long way to go - into caverns, across swamps and even through the belly of the dreadful Wurm. And ultimately, you're gonna have to defeat the terrible, the towering, the truly 'toadsplatting Robo-Manus mutant! Have you got what it takes to be a bona-fide Battletoad? We'll soon see, one way or another...",https://www.pricecharting.com/game/gameboy/battletoads
gameboy,Battletoads & Double Dragon,12/1/1993,Unkown,Tradewest,Rare,Beat'em Up,031719199341,16262,"When a battle-cruiser the size of a city and called the Colossus smashes out of the moon, its laser cannon glowing menacingly, you can bet it ain't gonna be makin' no social calls... You can bet it's gonna be creating some bad n' crazy mayhem on good ol' planet Earth - 'specially when you know that the dreaded Dark Queen and the shady Shadow Boss are on board just rarin' to rock n' roll.. the dastardly duo are about to unleash their most monstrous plan yet - from their secret lunar base they intend to launch an invasion that'll make them masters of the world... Neutralized by deadly glooming rays, Earth's forces are powerless... that is, until the Dragons join the 'Toads! Take a 'toadacious trip with the dream ticket as those terrific twins Billy and Jimmy Lee team up with Zitz, Rash and Pimple against the combined might of the gruesome twosome and their mindless minions, Big Blag, Abodo, Robo-Manus and Roper, in a 'toadally terminal new adventure! So let's get mad, bad n' crazy one again as the BATTLETOADS join DOUBLE DRAGON in THE ULTIMATE TEAM!",https://www.pricecharting.com/game/gameboy/battletoads-&-double-dragon
